acc,accept_status,accuracy,average_response_time,avg_rt,background,canvas_backend,checkbox_status,correct,correct_consent_sketchpad,correct_instruction_sketchpad,correct_new_keyboard_response,correct_response,count_age_form,count_checkbox_security_form,count_consent_sketchpad,count_country_logger,count_eurozone_form,count_eurozone_logger,count_experiment,count_fixation_dots,count_getting_started,count_goodbye_sketchpad,count_images_sketchpad,count_information_display_sketchpad,count_instruction_sketchpad,count_new_1_form_base,count_new_1_form_text_input,count_new_1_sketchpad,count_new_2_logger,count_new_4_form_multiple_choice,count_new_form_base,count_new_form_consent,count_new_form_multiple_choice,count_new_form_text_display,count_new_form_text_input,count_new_inline_script,count_new_keyboard_response,count_new_loop,count_new_sequence,count_occupation_form,count_occupation_logger,count_open_security_input_form,count_personal_data_logger,count_response_logger,count_schooling_level_form,count_schooling_logger,count_security_feature_logger,count_welcome,datetime,denomination,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,form_response,fullscreen,height,logfile,note_type,opensesame_codename,opensesame_version,reason,response,response_consent_sketchpad,response_goodbye_sketchpad,response_information_display_sketchpad,response_instruction_sketchpad,response_new_1_sketchpad,response_new_keyboard_response,response_time,response_time_consent_sketchpad,response_time_goodbye_sketchpad,response_time_information_display_sketchpad,response_time_instruction_sketchpad,response_time_new_1_sketchpad,response_time_new_keyboard_response,response_time_welcome,response_welcome,round_decimals,show,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_age_form,time_checkbox_security_form,time_consent_sketchpad,time_country_logger,time_eurozone_form,time_eurozone_logger,time_experiment,time_fixation_dots,time_getting_started,time_goodbye_sketchpad,time_images_sketchpad,time_information_display_sketchpad,time_instruction_sketchpad,time_new_1_form_base,time_new_1_form_text_input,time_new_1_sketchpad,time_new_2_logger,time_new_4_form_multiple_choice,time_new_form_base,time_new_form_consent,time_new_form_multiple_choice,time_new_form_text_display,time_new_form_text_input,time_new_inline_script,time_new_keyboard_response,time_new_loop,time_new_sequence,time_occupation_form,time_occupation_logger,time_open_security_input_form,time_personal_data_logger,time_response_logger,time_schooling_level_form,time_schooling_logger,time_security_feature_logger,time_welcome,title,total_correct,total_response_time,total_responses,width
62,NA,62,3317,3317,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,15,NA,0,15,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,15,0,15,0,0,0,0,15,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,silver_strip,right,return,NA,return,return,NA,right,6514.7788,3482.3355,NA,4295.5865,19551.3157,NA,6514.7788,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,147402.3485,NA,NA,147906.3728,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,147906.5729,90726.7768,147396.9384,NA,86414.6672,NA,54913.4506,154421.8321,NA,50088.4681,NA,NA,New experiment,10,53077.805,16,1024
64,NA,64,3191,3191,#3d3846,psycho,NA,1,undefined,undefined,1,right,0,0,0,0,0,0,0,16,NA,0,16,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,16,0,16,0,0,0,0,16,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,genuine,right,return,NA,return,return,NA,right,1181.7642,3482.3355,NA,4295.5865,19551.3157,NA,1181.7642,NA,NA,2,real_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,154517.7975,NA,NA,155021.6327,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,155021.8084,90726.7768,154513.3609,NA,86414.6672,NA,54913.4506,156204.0238,NA,50088.4681,NA,NA,New experiment,11,54259.5692,17,1024
61,NA,61,3242,3242,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,17,NA,0,17,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,17,0,17,0,0,0,0,17,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,GreyDenomination,right,return,NA,return,return,NA,right,4107.4888,3482.3355,NA,4295.5865,19551.3157,NA,4107.4888,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,156319.5058,NA,NA,156824.2386,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,156824.4201,90726.7768,156314.714,NA,86414.6672,NA,54913.4506,160932.3971,NA,50088.4681,NA,NA,New experiment,11,58367.058,18,1024
57,NA,57,3108,3108,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,18,NA,0,18,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,18,0,18,0,0,0,0,18,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,PurpleDenomination2,right,return,NA,return,return,NA,right,702.4794,3482.3355,NA,4295.5865,19551.3157,NA,702.4794,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,161060.5238,NA,NA,161565.0392,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,161565.181,90726.7768,161056.1215,NA,86414.6672,NA,54913.4506,162268.1109,NA,50088.4681,NA,NA,New experiment,11,59069.5374,19,1024
60,NA,60,3015,3015,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,19,NA,0,19,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,19,0,19,0,0,0,0,19,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,BadInk,left,return,NA,return,return,NA,left,1244.9305,3482.3355,NA,4295.5865,19551.3157,NA,1244.9305,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,162398.2514,NA,NA,162902.8545,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,162902.9909,90726.7768,162393.1181,NA,86414.6672,NA,54913.4506,164148.3411,NA,50088.4681,NA,NA,New experiment,12,60314.4679,20,1024
57,NA,57,2907,2907,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,20,NA,0,20,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,20,0,20,0,0,0,0,20,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,PurpleDenomination,right,return,NA,return,return,NA,right,736.1121,3482.3355,NA,4295.5865,19551.3157,NA,736.1121,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,164269.3357,NA,NA,164773.5087,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,164773.6627,90726.7768,164264.2183,NA,86414.6672,NA,54913.4506,165510.2622,NA,50088.4681,NA,NA,New experiment,12,61050.58,21,1024
59,NA,59,2808,2808,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,21,NA,0,21,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,21,0,21,0,0,0,0,21,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,PurpleDenomination3,left,return,NA,return,return,NA,left,744.1186,3482.3355,NA,4295.5865,19551.3157,NA,744.1186,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,165624.9928,NA,NA,166129.4048,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,166129.5662,90726.7768,165620.4524,NA,86414.6672,NA,54913.4506,166874.2272,NA,50088.4681,NA,NA,New experiment,13,61794.6986,22,1024
60,NA,60,2837,2837,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,22,NA,0,22,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,22,0,22,0,0,0,0,22,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,silver_strip,left,return,NA,return,return,NA,left,3467.909,3482.3355,NA,4295.5865,19551.3157,NA,3467.909,NA,NA,2,fake_2_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,166993.0333,NA,NA,167496.9234,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,167497.2506,90726.7768,166988.0867,NA,86414.6672,NA,54913.4506,170965.8071,NA,50088.4681,NA,NA,New experiment,14,65262.6076,23,1024
58,NA,58,2751,2751,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,23,NA,0,23,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,23,0,23,0,0,0,0,23,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,bottom_left,right,return,NA,return,return,NA,right,782.5707,3482.3355,NA,4295.5865,19551.3157,NA,782.5707,NA,NA,2,fake_1_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,171063.4044,NA,NA,171567.8901,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,171568.0095,90726.7768,171058.985,NA,86414.6672,NA,54913.4506,172351.0354,NA,50088.4681,NA,NA,New experiment,14,66045.1783,24,1024
60,NA,60,2668,2668,#3d3846,psycho,NA,1,undefined,undefined,1,right,0,0,0,0,0,0,0,24,NA,0,24,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,24,0,24,0,0,0,0,24,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,photo_2,right,return,NA,return,return,NA,right,676.5305,3482.3355,NA,4295.5865,19551.3157,NA,676.5305,NA,NA,2,real_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,172457.946,NA,NA,172961.6037,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,172961.7382,90726.7768,172453.3328,NA,86414.6672,NA,54913.4506,173638.8067,NA,50088.4681,NA,NA,New experiment,15,66721.7088,25,1024
57,NA,57,2591,2591,#3d3846,psycho,NA,0,undefined,undefined,0,right,0,0,0,0,0,0,0,25,NA,0,25,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,25,0,25,0,0,0,0,25,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,genuine,left,return,NA,return,return,NA,left,649.0388,3482.3355,NA,4295.5865,19551.3157,NA,649.0388,NA,NA,2,real_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,173733.7791,NA,NA,174238.2451,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,174238.3676,90726.7768,173729.5351,NA,86414.6672,NA,54913.4506,174887.9513,NA,50088.4681,NA,NA,New experiment,15,67370.7476,26,1024
59,NA,59,2879,2879,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,26,NA,0,26,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,26,0,26,0,0,0,0,26,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,DullHologram2,left,return,NA,return,return,NA,left,10370.4515,3482.3355,NA,4295.5865,19551.3157,NA,10370.4515,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,175002.1755,NA,NA,175506.488,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,175506.6156,90726.7768,174998.0285,NA,86414.6672,NA,54913.4506,185877.6142,NA,50088.4681,NA,NA,New experiment,16,77741.1991,27,1024
60,NA,60,2804,2804,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,27,NA,0,27,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,27,0,27,0,0,0,0,27,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,silver_strip,left,return,NA,return,return,NA,left,785.1122,3482.3355,NA,4295.5865,19551.3157,NA,785.1122,NA,NA,2,fake_2_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,185991.2943,NA,NA,186496.0795,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,186496.3281,90726.7768,185985.9705,NA,86414.6672,NA,54913.4506,187282.0628,NA,50088.4681,NA,NA,New experiment,17,78526.3113,28,1024
62,NA,62,2736,2736,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,28,NA,0,28,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,28,0,28,0,0,0,0,28,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,BrownDenomination,left,return,NA,return,return,NA,left,823.5337,3482.3355,NA,4295.5865,19551.3157,NA,823.5337,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,187404.0065,NA,NA,187907.3117,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,187907.4347,90726.7768,187399.4909,NA,86414.6672,NA,54913.4506,188731.557,NA,50088.4681,NA,NA,New experiment,18,79349.845,29,1024
63,NA,63,2670,2670,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,29,NA,0,29,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,29,0,29,0,0,0,0,29,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,silver_strip,left,return,NA,return,return,NA,left,752.1719,3482.3355,NA,4295.5865,19551.3157,NA,752.1719,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,188831.0369,NA,NA,189334.9895,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,189335.1272,90726.7768,188826.4996,NA,86414.6672,NA,54913.4506,190087.8586,NA,50088.4681,NA,NA,New experiment,19,80102.0169,30,1024
61,NA,61,2658,2658,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,30,NA,0,30,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,30,0,30,0,0,0,0,30,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,BrownDenomination,right,return,NA,return,return,NA,right,2309.9551,3482.3355,NA,4295.5865,19551.3157,NA,2309.9551,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,190199.583,NA,NA,190703.7218,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,190703.8583,90726.7768,190195.5445,NA,86414.6672,NA,54913.4506,193014.3429,NA,50088.4681,NA,NA,New experiment,19,82411.972,31,1024
59,NA,59,2596,2596,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,31,NA,0,31,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,31,0,31,0,0,0,0,31,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,NoNumOnThread_BlurryWatermark,right,return,NA,return,return,NA,right,669.9454,3482.3355,NA,4295.5865,19551.3157,NA,669.9454,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,193163.1337,NA,NA,193667.0958,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,193667.1923,90726.7768,193157.6517,NA,86414.6672,NA,54913.4506,194337.678,NA,50088.4681,NA,NA,New experiment,19,83081.9174,32,1024
57,NA,57,2632,2632,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,32,NA,0,32,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,32,0,32,0,0,0,0,32,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,BadInk,right,return,NA,return,return,NA,right,3800.8731,3482.3355,NA,4295.5865,19551.3157,NA,3800.8731,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,194454.479,NA,NA,194958.6429,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,194958.8509,90726.7768,194449.9604,NA,86414.6672,NA,54913.4506,198760.2556,NA,50088.4681,NA,NA,New experiment,19,86882.7905,33,1024
58,NA,58,2578,2578,#3d3846,psycho,NA,1,undefined,undefined,1,left,0,0,0,0,0,0,0,33,NA,0,33,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,33,0,33,0,0,0,0,33,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,BadInk2,left,return,NA,return,return,NA,left,802.7095,3482.3355,NA,4295.5865,19551.3157,NA,802.7095,NA,NA,2,fake_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,198890.5416,NA,NA,199394.5417,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,199394.6521,90726.7768,198884.8738,NA,86414.6672,NA,54913.4506,200197.9267,NA,50088.4681,NA,NA,New experiment,20,87685.5,34,1024
57,NA,57,2526,2526,#3d3846,psycho,NA,0,undefined,undefined,0,right,0,0,0,0,0,0,0,34,NA,0,34,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,34,0,34,0,0,0,0,34,0,0,0,NA,Fri Oct 27 18:34:39 2023,20,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,real,Melodramatic Milgram,4.0.5,genuine,left,return,NA,return,return,NA,left,739.6045,3482.3355,NA,4295.5865,19551.3157,NA,739.6045,NA,NA,2,real_20,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,200299.519,NA,NA,200803.0646,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,200803.1883,90726.7768,200294.742,NA,86414.6672,NA,54913.4506,201543.494,NA,50088.4681,NA,NA,New experiment,20,88425.1045,35,1024
55,NA,55,2524,2524,#3d3846,psycho,NA,0,undefined,undefined,0,left,0,0,0,0,0,0,0,35,NA,0,35,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,35,0,35,0,0,0,0,35,0,0,0,NA,Fri Oct 27 18:34:39 2023,50,The main experiment item,yes,CogPsy_Assignment_With_Instruction.osexp,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment,no,mono,no,18,no,white,no,Professional and Technical Occupations,yes,768,C:/Users/lukas/OneDrive/Dokumente/Uni/VU/P1/Cognitive Psych/Experiment/log_without/subject-1.csv,fake,Melodramatic Milgram,4.0.5,BadInk,right,return,NA,return,return,NA,right,2456.5503,3482.3355,NA,4295.5865,19551.3157,NA,2456.5503,NA,NA,2,fake_2_50,1024,2,48000,-16,experiment,1,odd,50091.348,NA,37826.4876,58163.5326,NA,46724.1526,18223.9355,201683.8459,NA,NA,202187.8331,86430.715,18270.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,54916.5712,NA,202187.9262,90726.7768,201678.9081,NA,86414.6672,NA,54913.4506,204645.04,NA,50088.4681,NA,NA,New experiment,20,90881.6548,36,1024
